,PostTextPolarity,PostTextSubjectivity,cluster
18945,0.0,0.0,0
18946,0.0,0.0,0
18947,0.0,0.0,0
18948,0.0,0.0,0
18949,0.0,0.0,0
18950,0.0,0.0,0
18951,0.0,0.0,0
18952,0.0,0.0,0
18953,0.0,0.0,0
18954,0.0,0.0,0
18955,0.0,0.0,0
18956,0.0,0.0,0
18957,0.0,0.0,0
18958,0.0,0.0,0
18959,0.0,0.0,0
18960,0.0,0.0,0
18961,0.0,0.0,0
18962,0.0,0.0,0
18963,0.0,0.0,0
18964,0.0,0.0,0
18965,0.0,0.0,0
18966,0.0,0.0,0
18967,0.0,0.0,0
18968,0.0,0.0,0
18969,0.0,0.0,0
18970,0.0,0.0,0
18971,0.0,0.0,0
18972,0.0,0.0,0
18973,0.0,0.0,0
18974,0.0,0.0,0
18975,0.0,0.0,0
18976,0.0,0.0,0
18977,-1.0,1.0,5
18978,0.0,0.0,0
18979,0.0,0.0,0
18980,0.0,0.0,0
18981,0.0,0.0,0
18982,0.0,0.0,0
18983,0.0,0.0,0
18984,0.0,0.0,0
18985,0.0,0.0,0
18986,0.0,0.0,0
18987,0.0,0.0,0
18988,0.0,0.0,0
18989,0.0,0.0,0
18990,0.0,0.0,0
18991,0.0,0.0,0
18992,0.0,0.0,0
18993,0.0,0.0,0
18994,0.0,0.0,0
18995,0.0,0.0,0
18996,0.0,0.0,0
18997,0.875,0.6,4
18998,0.0,0.0,0
18999,0.0,0.0,0
19000,0.0,0.0,0
19001,-0.1,0.2,0
19002,0.0,0.0,0
19003,0.0,0.0,0
19004,0.0,0.0,0
19005,0.0,0.0,0
19006,0.0,0.0,0
19007,0.875,0.6,4
19008,0.0,0.0,0
19009,0.0,0.0,0
19010,0.0,0.0,0
19011,0.0,0.0,0
19012,0.0,0.0,0
19013,0.0,0.0,0
19014,0.0,0.0,0
19015,0.0,0.0,0
19016,0.0,0.0,0
19017,0.0,0.0,0
19018,0.0,0.0,0
19019,0.0,0.0,0
19020,0.0,0.0,0
19021,0.0,0.0,0
19022,0.0,0.0,0
19023,0.0,0.0,0
19024,0.0,0.0,0
19025,0.0,0.0,0
19026,0.0,0.0,0
19027,0.0,0.0,0
19028,0.0,0.0,0
19029,0.0,0.0,0
19030,0.0,0.0,0
19031,0.0,0.0,0
19032,0.0,0.0,0
19033,0.0,0.0,0
19034,0.0,0.0,0
19035,0.0,0.0,0
19036,0.0,0.0,0
19037,0.0,0.0,0
19038,0.0,0.0,0
19039,0.0,0.0,0
19040,0.0,0.0,0
19041,0.0,0.0,0
19042,0.0,0.0,0
19043,0.0,0.0,0
19044,0.0,0.0,0
19045,0.6125,0.625,1
19046,0.0,0.0,0
19047,0.0,0.0,0
19048,0.0,0.0,0
19049,0.0,0.0,0
19050,0.0,0.0,0
19051,0.0,0.0,0
19052,0.0,0.0,0
19053,0.0,0.0,0
19054,0.0,0.0,0
19055,0.0,0.0,0
19056,0.0,0.0,0
19057,0.0,0.0,0
19058,0.0,0.0,0
19059,0.0,0.0,0
19060,0.0,0.0,0
19061,0.0,0.0,0
19062,0.0,0.0,0
19063,0.0,0.0,0
19064,0.0,0.0,0
19065,0.0,0.0,0
19066,0.0,0.0,0
19067,0.625,0.5,1
19068,0.0,0.0,0
19069,0.0,0.0,0
19070,0.0,0.0,0
19071,0.0,0.0,0
19072,0.0,0.0,0
19073,0.0,0.0,0
19074,0.0,0.0,0
19075,0.0,0.0,0
19076,0.0,0.0,0
19077,0.0,0.0,0
19078,0.0,0.0,0
19079,0.0,0.0,0
19080,0.0,0.0,0
19081,0.0,0.0,0
19082,0.0,0.0,0
19083,0.0,0.0,0
19084,0.0,0.0,0
19085,0.0,0.5625,3
19086,-0.5,0.5,5
19087,0.0,0.0,0
19088,0.0,0.0,0
19089,0.0,0.0,0
19090,0.0,0.0,0
19091,0.0,0.0,0
19092,0.0,0.0,0
19093,0.0,0.0,0
19094,0.0,0.0,0
19095,0.0,0.0,0
19096,0.0,0.0,0
19097,0.0,0.0,0
19098,0.0,0.0,0
19099,0.0,0.0,0
19100,0.625,0.5,1
19101,0.0,0.0,0
19102,0.0,0.0,0
19103,0.0,0.0,0
19104,0.0,0.0,0
19105,0.0,0.0,0
19106,0.0,0.0,0
19107,0.0,0.0,0
19108,0.0,0.0,0
19109,0.0,0.0,0
19110,0.0,0.0,0
19111,0.0,0.0,0
19112,0.0,0.0,0
19113,0.0,0.0,0
19114,0.0,0.0,0
19115,0.0,0.0,0
19116,0.0,0.0,0
19117,0.0,0.0,0
19118,0.0,0.0,0
19119,0.4375,0.65,1
19120,0.0,0.0,0
19121,0.0,0.0,0
19122,0.0,0.0,0
19123,0.0,0.0,0
19124,0.0,0.0,0
19125,0.0,0.0,0
19126,0.0,0.0,0
19127,0.0,0.0,0
19128,0.0,0.0,0
19129,0.0,0.0,0
19130,0.875,0.6,4
19131,0.0,0.0,0
19132,0.0,0.0,0
19133,0.0,0.0,0
19134,0.0,0.0,0
19135,0.0,0.0,0
19136,0.0,0.0,0
19137,0.0,0.0,0
19138,0.0,0.0,0
19139,0.0,0.0,0
19140,0.0,0.0,0
19141,0.0,0.0,0
19142,0.0,0.0,0
19143,0.0,0.0,0
19144,0.0,0.0,0
19145,0.0,0.0,0
19146,0.0,0.0,0
19147,0.0,0.0,0
19148,0.0,0.0,0
19149,0.0,0.0,0
19150,0.0,0.0,0
19151,0.0,0.0,0
19152,0.0,0.0,0
19153,0.0,0.0,0
19154,0.0,0.0,0
19155,0.0,0.0,0
19156,0.0,0.0,0
19157,0.0,0.0,0
19158,0.0,0.0,0
19159,0.0,0.0,0
19160,0.0,0.0,0
19161,0.0,0.0,0
19162,0.0,0.0,0
19163,0.0,0.0,0
19164,0.0,0.0,0
19165,0.0,0.0,0
19166,0.0,0.0,0
19167,0.0,0.0,0
19168,0.0,0.0,0
19169,0.0,0.0,0
19170,0.0,0.0,0
19171,0.0,0.0,0
19172,0.0,0.0,0
19173,0.0,0.0,0
19174,0.0,0.0,0
19175,0.0,0.0,0
19176,0.0,0.0,0
19177,0.0,0.0,0
19178,0.0,0.0,0
19179,0.0,0.0,0
19180,0.0,0.0,0
19181,0.0,0.0,0
19182,0.0,0.0,0
19183,0.0,0.0,0
19184,0.0,0.0,0
19185,0.0,0.0,0
19186,0.333333333333,0.666666666667,1
19187,0.0,0.0,0
19188,0.0,0.0,0
19189,0.0,0.0,0
19190,0.0,0.0,0
19191,0.7,0.6,1
19192,0.0,0.0,0
19193,0.35,0.55,1
19194,0.0,0.0,0
19195,1.0,0.6,4
19196,0.0,0.0,0
19197,0.233333333333,0.475,2
19198,0.0,0.0,0
19199,0.0,0.0,0
19200,0.0,0.0,0
19201,0.1,0.1,0
19202,0.2,0.2,2
19203,0.0,0.0,0
19204,0.333333333333,0.333333333333,2
19205,0.0,0.0,0
19206,0.2,0.3,2
19207,0.0,0.0,0
19208,0.0,0.25,0
19209,0.0,0.0,0
19210,0.0,0.0,0
19211,0.4,0.5,1
19212,0.0,0.0,0
19213,0.2,0.5,2
19214,0.5,0.5,1
19215,0.0,0.0,0
19216,0.5625,0.55,1
19217,-0.1,1.0,3
19218,0.166666666667,0.533333333333,2
19219,0.0,0.0,0
19220,0.45,0.475,1
19221,0.0,0.0,0
19222,-1.0,0.9,5
19223,0.5,0.5,1
19224,0.0,0.0,0
19225,0.0,0.0,0
19226,0.0,0.0,0
19227,0.0,0.0,0
19228,0.0,0.0,0
19229,0.0,0.0,0
19230,0.5,0.6,1
19231,0.0,0.0,0
19232,0.0,0.0,0
19233,0.0,0.0,0
19234,0.5,0.5,1
19235,0.494318181818,0.861363636364,1
19236,0.0,0.0,0
19237,0.0,0.0,0
19238,0.5,0.6,1
19239,0.0,0.0,0
19240,0.0,0.0,0
19241,0.3,0.45,2
19242,0.0,0.0,0
19243,0.0,0.0,0
19244,0.0,0.0,0
19245,0.0,0.0,0
19246,0.46875,0.7,1
19247,0.5,0.5,1
19248,0.0,0.0,0
19249,0.0,0.0,0
19250,0.0,0.0,0
19251,0.0,0.0,0
19252,0.0,0.0,0
19253,-0.05,0.75,3
19254,0.516666666667,0.646666666667,1
19255,0.4375,0.75,1
19256,0.0,0.0,0
19257,0.0,0.0,0
19258,0.283333333333,0.38,2
19259,0.0,0.0,0
19260,0.0,0.0,0
19261,0.0,0.0,0
19262,0.333333333333,0.366666666667,2
19263,0.0,0.0,0
19264,0.0,0.0,0
19265,0.0,0.1,0
19266,0.0,0.0,0
19267,0.0,0.0,0
19268,0.0,0.0,0
19269,0.0,0.0,0
19270,0.0,0.0,0
19271,0.0,0.0,0
19272,0.0,0.0,0
19273,0.0,0.0,0
19274,0.0,0.0,0
19275,0.0,0.0,0
19276,0.0,0.0,0
19277,0.0,0.0,0
19278,0.0,0.0,0
19279,0.318181818182,0.5,2
19280,0.0,0.0,0
19281,0.0,0.0,0
19282,0.0,0.0,0
19283,0.0,0.0,0
19284,0.175,0.325,2
19285,0.0,0.0,0
19286,0.3,0.371428571429,2
19287,0.0,0.0,0
19288,0.0,0.0,0
19289,-0.00757575757576,0.698011363636,3
19290,0.0,0.0,0
19291,0.0,0.0,0
19292,0.0,0.0,0
19293,0.0,0.0,0
19294,0.0,0.0,0
19295,0.0,0.0,0
19296,0.0,0.0,0
19297,0.0,0.0,0
19298,0.166666666667,0.166666666667,2
19299,0.0,0.0,0
19300,0.0,0.0,0
19301,-0.625,1.0,5
19302,0.0,0.0,0
19303,0.0,0.0,0
19304,0.0,0.0,0
19305,0.0,0.0,0
19306,0.0,0.0,0
19307,0.0,0.0,0
19308,0.75,0.75,4
19309,0.25,0.75,1
19310,0.0,0.0,0
19311,0.0,0.0,0
19312,0.0,0.0,0
19313,0.0,0.0,0
19314,0.0,0.0,0
19315,0.0,0.0,0
19316,0.0,0.0,0
19317,0.0,0.0,0
19318,0.0,0.0,0
19319,0.0,0.0,0
19320,0.0,0.0,0
19321,0.0,0.0,0
19322,0.0,0.0,0
19323,0.0,0.0,0
19324,0.0,0.0,0
19325,0.0,0.0,0
19326,-0.125,0.375,3
19327,0.0,0.0,0
19328,0.0,0.0,0
19329,0.0,0.0,0
19330,0.5,0.5,1
19331,0.0,0.0,0
19332,0.0,0.0,0
19333,0.3,0.1,2
19334,0.0,0.0,0
19335,0.0,0.0,0
19336,0.5,0.5,1
19337,0.0,0.0,0
19338,0.0,0.0,0
19339,0.3,0.633333333333,1
19340,0.0,0.0,0
19341,0.0,0.0,0
19342,0.153409090909,0.454545454545,2
19343,0.196428571429,0.432142857143,2
19344,0.3,0.1,2
19345,0.171875,0.53,2
19346,0.0,0.0,0
19347,0.0,0.0,0
19348,0.0,0.0,0
19349,0.5,0.75,1
19350,0.0,0.0,0
19351,0.0,0.0,0
19352,0.0,0.0,0
19353,0.3125,0.333333333333,2
19354,0.0,0.0,0
19355,0.0,0.0,0
19356,0.328409090909,0.569696969697,1
19357,0.40625,0.5,1
19358,0.0,0.0,0
19359,0.0,0.0,0
19360,0.0,0.0,0
19361,0.0,0.0,0
19362,0.0,0.0,0
19363,0.118939393939,0.388825757576,2
19364,0.0,0.0,0
19365,0.0,0.0,0
19366,0.05,0.625,3
19367,0.0,0.0,0
19368,0.4375,0.65,1
19369,0.425,0.75,1
19370,-0.15625,0.3,3
19371,0.0,0.0,0
19372,0.0,0.0,0
19373,0.0,0.0,0
19374,0.0,0.0,0
19375,0.0,0.0,0
19376,0.375,0.625,1
19377,0.0,0.0,0
19378,0.0,0.0,0
19379,0.0,0.0,0
19380,-0.75,1.0,5
19381,0.0,0.0,0
19382,0.0,0.0,0
19383,0.214285714286,0.5,2
19384,0.0,0.0,0
19385,0.261904761905,0.678571428571,1
19386,0.0,0.0,0
19387,0.0,0.0,0
19388,0.0,0.0,0
19389,0.0,0.0,0
19390,0.0,0.0,0
19391,-0.125,0.375,3
19392,0.533333333333,0.4,1
19393,0.0,0.0,0
19394,0.0,0.125,0
19395,0.0,0.0,0
19396,0.0,0.0,0
19397,0.0,0.0,0
19398,0.0,0.0,0
19399,0.0,0.0,0
19400,0.0,0.0,0
19401,0.0,0.0,0
19402,0.0,0.0,0
19403,0.0,0.0,0
19404,0.0,0.0,0
19405,0.0,0.0,0
19406,0.0,0.0,0
19407,0.0,0.0,0
19408,0.0,0.0,0
19409,0.0,0.0,0
19410,0.0,0.0,0
19411,0.0,0.0,0
19412,0.520833333333,0.5,1
19413,0.0,0.0,0
19414,0.0,0.0,0
19415,0.0,0.0,0
19416,0.136363636364,0.454545454545,2
19417,0.136363636364,0.454545454545,2
19418,0.0,0.0,0
19419,0.0,0.0,0
19420,0.0,0.0,0
19421,0.0,0.0,0
19422,0.0,0.5,3
19423,0.0,0.0,0
19424,0.0,0.0,0
19425,0.0,0.0,0
19426,0.0,0.0,0
19427,0.0,0.25,0
19428,0.0,0.0,0
19429,0.125,0.4,2
19430,0.0,0.0,0
19431,0.4,0.4,2
19432,0.0,0.0,0
19433,0.0,0.0,0
19434,0.0,0.0,0
19435,0.0,0.0,0
19436,0.0,0.0,0
19437,0.0,0.0,0
19438,0.0,0.0,0
19439,0.0,0.0,0
19440,0.0,0.0,0
19441,0.0,0.0,0
19442,0.4625,0.35,2
19443,0.0,0.0,0
19444,0.5,0.5,1
19445,0.5,0.6,1
19446,0.0,0.0,0
19447,0.416666666667,0.5,1
19448,0.0,0.0,0
19449,0.0,0.0,0
19450,0.4,0.5,1
19451,0.0,0.0,0
19452,0.0,0.0,0
19453,0.0,0.0,0
19454,0.0,0.0,0
19455,0.0,0.0,0
19456,0.0,0.0,0
19457,0.0,0.0,0
19458,0.0,0.0,0
19459,0.0,0.0,0
19460,0.0,0.0,0
19461,0.0,0.0,0
19462,0.0,0.0,0
19463,0.0,0.0,0
19464,0.0,0.0,0
19465,1.0,0.9,4
19466,0.0,0.0,0
19467,0.0,0.0,0
19468,0.0,0.0,0
19469,0.0,0.0,0
19470,0.0,0.0,0
19471,0.0,0.0,0
19472,0.0,0.0,0
19473,0.0,0.0,0
19474,-0.3125,0.4,3
19475,0.0,0.0,0
19476,0.0,0.0,0
19477,0.0,0.0,0
19478,0.5,0.5,1
19479,0.0,0.0,0
19480,0.0,0.0,0
19481,0.0,0.0,0
19482,0.0,0.0,0
19483,0.0,0.0,0
19484,0.0,0.0,0
19485,0.0,0.0,0
19486,0.0,0.0,0
19487,0.0,0.0,0
19488,0.0,0.0,0
19489,0.0,0.0,0
19490,0.0,0.0,0
19491,0.0,0.0,0
19492,0.0,0.0,0
19493,0.6,0.95,4
19494,0.5,0.5,1
19495,0.0,0.0,0
19496,0.0,0.0,0
19497,0.0,0.0,0
19498,0.0,0.0,0
19499,0.0,0.0,0
19500,0.0,0.0,0
19501,0.0,0.0,0
19502,0.0,0.0,0
19503,0.0,0.0,0
19504,0.0,0.0,0
19505,0.0,0.0,0
19506,0.0,0.0,0
19507,0.0,0.0,0
19508,0.0,0.0,0
19509,0.5625,0.55,1
19510,0.1,0.15,0
19511,0.0,0.0,0
19512,0.0,0.0,0
19513,0.0,0.0,0
19514,0.0,0.0,0
19515,0.0,0.0,0
19516,0.0,0.0,0
19517,0.0,0.0,0
19518,0.0,0.0,0
19519,0.0,0.0,0
19520,0.0,0.0,0
19521,0.0,0.0,0
19522,0.0,0.0,0
19523,0.0,0.0,0
19524,0.0,0.0,0
19525,0.0,0.0,0
19526,0.0,0.0,0
19527,0.0,0.0,0
19528,0.0,0.0,0
19529,0.0,0.0,0
19530,0.0,0.0,0
19531,0.0,0.0,0
19532,0.0,0.0,0
19533,0.0,0.0,0
19534,0.0,0.0,0
19535,0.0,0.0,0
19536,0.0,0.0,0
19537,0.0,0.0,0
19538,0.0,0.0,0
19539,0.0,0.0,0
19540,0.0,0.0,0
19541,0.0,0.0,0
19542,0.0,0.0,0
19543,0.0,0.0,0
19544,0.0,0.0,0
19545,0.0,0.0,0
19546,0.0,0.0,0
19547,0.0,0.0,0
19548,0.0,0.0,0
19549,0.0,0.0,0
19550,0.0,0.0,0
19551,0.0,0.0,0
19552,0.0,0.0,0
19553,0.0,0.0,0
19554,0.0,0.0,0
19555,0.0,0.0,0
19556,0.0,0.0,0
19557,0.0,0.0,0
19558,0.0,0.0,0
19559,0.0,0.0,0
19560,0.0,0.0,0
19561,0.0,0.0,0
19562,0.0,0.0,0
19563,0.0,0.0,0
19564,0.0,0.0,0
19565,0.0,0.0,0
19566,0.0,0.0,0
19567,0.0,0.0,0
19568,0.0,0.0,0
19569,0.0,0.0,0
19570,0.0,0.0,0
19571,0.0,0.0,0
19572,0.0,0.0,0
19573,0.0,0.0,0
19574,0.0,0.0,0
19575,0.0,0.0,0
19576,0.0,0.0,0
19577,0.0,0.0,0
19578,0.0,0.0,0
19579,0.0,0.0,0
19580,0.0,0.0,0
19581,0.0,0.0,0
19582,0.0,0.0,0
19583,0.0,0.0,0
19584,0.0,0.0,0
19585,0.0,0.0,0
19586,0.0,0.0,0
19587,0.0,0.0,0
19588,0.0,0.0,0
19589,0.0,0.0,0
19590,0.0,0.0,0
19591,0.0,0.0,0
19592,0.0,0.0,0
19593,0.0,0.0,0
19594,0.0,0.0,0
19595,0.0,0.0,0
19596,0.0,0.0,0
19597,0.0,0.0,0
19598,0.0,0.0,0
19599,0.0,0.0,0
19600,0.0,0.0,0
19601,0.0,0.0,0
19602,0.0,0.0,0
19603,0.0,0.0,0
19604,0.0,1.0,3
19605,0.0,0.0,0
19606,0.0,0.0,0
19607,0.0,0.0,0
19608,0.0,0.0,0
19609,0.0,0.0,0
19610,0.0,0.0,0
19611,0.0,0.0,0
19612,0.0,0.0,0
19613,0.0,0.0,0
19614,0.0,0.0,0
19615,0.0,0.0,0
19616,0.0,0.0,0
19617,0.0,0.0,0
19618,0.0,0.0,0
19619,0.0,0.0,0
19620,0.0,0.0,0
19621,0.0,0.0,0
19622,0.0,0.0,0
19623,0.0,0.0,0
19624,0.0,0.0,0
19625,0.0,0.0,0
19626,0.0,0.0,0
19627,0.0,0.0,0
19628,0.0,0.0,0
19629,0.0,0.0,0
19630,0.0,0.0,0
19631,0.0,0.0,0
19632,0.0,0.0,0
19633,0.0,0.0,0
19634,0.0,0.0,0
19635,0.0,0.0,0
19636,0.0,0.0,0
19637,0.0,0.0,0
19638,0.0,0.0,0
19639,0.0,0.0,0
19640,0.0,0.0,0
19641,0.0,0.0,0
19642,0.0,0.0,0
19643,0.0,0.0,0
19644,0.0,0.0,0
19645,0.0,0.0,0
19646,0.0,0.0,0
19647,0.0,0.0,0
19648,0.0,0.0,0
19649,0.0,0.0,0
19650,0.0,0.0,0
19651,0.0,0.0,0
19652,0.0,0.0,0
19653,0.0,0.0,0
19654,0.0,0.0,0
19655,0.0,0.0,0
19656,0.0,0.0,0
19657,0.0,0.0,0
19658,0.0,0.0,0
19659,0.0,0.0,0
19660,0.0,0.0,0
19661,0.0,0.0,0
19662,0.0,0.0,0
19663,0.0,0.0,0
19664,0.0,0.0,0
19665,0.0,0.0,0
19666,0.0,0.0,0
19667,0.0,0.0,0
19668,0.0,0.0,0
19669,0.0,0.0,0
19670,0.0,0.0,0
19671,0.0,0.0,0
19672,0.0,0.0,0
19673,0.0,0.0,0
19674,0.0,0.0,0
19675,0.0,0.0,0
19676,0.0,0.0,0
19677,0.0,0.0,0
19678,0.0,0.0,0
19679,0.0,0.0,0
19680,0.0,0.0,0
19681,0.0,0.0,0
19682,0.0,0.0,0
19683,0.0,0.0,0
19684,0.0,0.0,0
19685,0.0,0.0,0
19686,0.0,0.0,0
19687,0.0,0.0,0
19688,0.0,0.0,0
19689,0.0,0.0,0
19690,0.0,0.0,0
19691,0.0,0.0,0
19692,0.0,0.0,0
19693,0.0,0.0,0
19694,0.0,0.0,0
19695,0.0,0.0,0
19696,0.0,0.0,0
19697,0.0,0.0,0
19698,0.0,0.0,0
19699,0.0,0.0,0
19700,0.0,0.0,0
19701,0.0,0.0,0
19702,0.0,0.0,0
19703,0.0,0.0,0
19704,0.0,0.0,0
19705,0.0,0.0,0
19706,0.0,0.0,0
19707,0.0,0.0,0
19708,0.0,0.0,0
19709,0.0,0.0,0
19710,0.0,0.0,0
19711,0.0,0.0,0
19712,0.0,0.0,0
19713,0.0,0.0,0
19714,0.0,0.0,0
19715,0.0,0.0,0
19716,0.0,0.0,0
19717,0.0,0.0,0
19718,0.0,0.0,0
19719,0.0,0.0,0
19720,0.0,0.0,0
19721,0.0,0.0,0
19722,0.0,0.0,0
19723,0.0,0.0,0
19724,0.0,0.0,0
19725,0.0,0.0,0
19726,0.5,0.5,1
19727,0.0,0.0,0
19728,0.0,0.0,0
19729,0.0,0.0,0
19730,0.0,0.0,0
19731,0.0,0.0,0
19732,0.333333333333,0.666666666667,1
19733,0.0,0.0,0
19734,0.0,0.0,0
19735,0.0,0.0,0
19736,1.0,1.0,4
19737,0.0,0.0,0
19738,0.0,0.0,0
19739,0.0,0.0,0
19740,0.0,0.0,0
19741,0.0,0.0,0
19742,1.0,1.0,4
19743,0.2,0.2,2
19744,0.0,0.0,0
19745,0.0,0.0,0
19746,0.0,0.0,0
19747,0.0,0.0,0
19748,0.0,0.0,0
19749,0.0,0.0,0
19750,0.0,0.0,0
19751,0.0,0.0,0
19752,1.0,1.0,4
19753,0.0,0.0,0
19754,0.0,0.0,0
19755,0.0,0.0,0
19756,1.0,1.0,4
19757,0.0,0.0,0
19758,0.0,0.0,0
19759,0.0,0.0,0
19760,0.0,0.0,0
19761,0.0,0.0,0
19762,0.0,0.0,0
19763,0.0,0.0,0
19764,0.216666666667,0.333333333333,2
19765,0.5,1.0,1
19766,0.5,1.0,1
19767,0.0,0.0,0
19768,-0.4,0.7,5
19769,0.0,0.0,0
19770,1.0,1.0,4
19771,0.0,0.0,0
19772,0.0,0.0,0
19773,0.0,0.0,0
19774,0.0,0.0,0
19775,0.0,0.0,0
19776,0.0,0.0,0
19777,0.0,0.0,0
19778,0.0,0.0,0
19779,0.0,0.0,0
19780,0.0,0.0,0
19781,0.75,1.0,4
19782,0.0,0.0,0
19783,0.0,0.0,0
19784,0.0,0.0,0
19785,0.0,0.0,0
19786,0.0,0.0,0
19787,0.15625,0.55,2
19788,0.5,1.0,1
19789,0.0,0.0,0
19790,1.0,1.0,4
19791,0.0,0.0,0
19792,0.2,0.2,2
19793,0.37,0.83,1
19794,0.0,0.0,0
19795,0.327750721501,0.524603174603,2
19796,0.75,1.0,4
19797,0.0,0.0,0
19798,0.0,0.0,0
19799,0.0,0.0,0
19800,0.0,0.0,0
19801,0.0,0.0,0
19802,0.0,0.0,0
19803,0.651041666667,0.666666666667,1
19804,0.0,0.0,0
19805,0.25,1.0,1
19806,0.0,0.0,0
19807,0.0,0.0,0
19808,0.0,0.0,0
19809,0.0,0.0,0
19810,0.5,1.0,1
19811,0.0,0.0,0
19812,0.0,0.0,0
19813,0.0,0.0,0
19814,1.0,1.0,4
19815,0.0,0.0,0
19816,0.5,1.0,1
19817,0.0,0.0,0
19818,0.0,0.0,0
19819,0.0,0.0,0
19820,0.0,0.0,0
19821,0.0,0.0,0
19822,0.0,0.0,0
19823,0.0,0.0,0
19824,0.0,0.0,0
19825,0.0,0.0,0
19826,0.0,0.0,0
19827,0.0,0.0,0
19828,0.0,0.0,0
19829,0.0,0.0,0
19830,0.0,0.0,0
19831,0.0,0.0,0
19832,0.0,0.0,0
19833,0.0,0.0,0
19834,0.5,1.0,1
19835,0.0,0.0,0
19836,0.0,0.0,0
19837,0.25,1.0,1
19838,0.0,0.0,0
19839,0.0,0.0,0
19840,0.0,0.0,0
19841,0.0,0.0,0
19842,0.0,0.0,0
19843,0.0,0.0,0
19844,0.0,0.0,0
19845,0.0,0.0,0
19846,0.0,0.0,0
19847,0.0,0.0,0
19848,0.0,0.0,0
19849,0.0,0.0,0
19850,0.0,0.0,0
19851,0.0,0.0,0
19852,0.0,0.0,0
19853,0.0,0.0,0
19854,0.0,0.0,0
19855,0.0,0.0,0
19856,0.0,0.0,0
19857,0.0,0.0,0
19858,0.0,0.0,0
19859,1.0,1.0,4
19860,0.0,0.0,0
19861,0.0,0.0,0
19862,0.0,0.0,0
19863,0.0,0.0,0
19864,0.0,0.0,0
19865,0.0,0.0,0
19866,0.0,0.0,0
19867,0.0,0.0,0
19868,0.0,0.0,0
19869,0.0,0.0,0
19870,0.0,0.0,0
19871,0.0,0.0,0
19872,0.0,0.0,0
19873,0.0,0.0,0
19874,0.0,0.0,0
19875,0.506534090909,0.727272727273,1
19876,0.75,1.0,4
19877,1.0,1.0,4
19878,0.0,0.0,0
19879,0.0,0.0,0
19880,0.0,0.0,0
19881,0.0,0.0,0
19882,0.0,0.0,0
19883,0.0,0.0,0
19884,0.0,0.0,0
19885,0.0,0.0,0
19886,0.0,0.0,0
19887,0.25,1.0,1
19888,0.0,0.0,0
19889,0.0,0.0,0
19890,0.0,0.0,0
19891,0.35,0.65,1
19892,0.0,0.0,0
19893,0.0,0.0,0
19894,0.4875,0.7,1
19895,0.0,0.0,0
19896,0.0333333333333,0.0666666666667,0
19897,0.25,0.333333333333,2
19898,0.0,0.0,0
19899,0.0,0.0,0
19900,0.0,0.0,0
19901,0.390625,0.2,2
19902,0.0,0.0,0
19903,0.0,0.0,0
19904,0.0,0.0,0
19905,0.0,0.0,0
19906,0.4,0.6,1
19907,0.0,0.0,0
19908,0.0,0.0,0
19909,0.0,0.0,0
19910,0.0,0.0,0
19911,0.0,0.0,0
19912,0.0,0.0,0
19913,0.0,0.0,0
19914,0.0,0.0,0
19915,0.0,0.0,0
19916,0.0,0.0,0
19917,0.0,0.0,0
19918,0.0,0.0,0
19919,0.0,0.0,0
19920,0.65,0.6,1
19921,0.0,0.0,0
19922,0.0,0.0,0
19923,0.0,0.0,0
19924,0.0,0.0,0
19925,0.0,0.0,0
19926,0.0,0.0,0
19927,0.0,0.0,0
19928,0.0,0.0,0
19929,0.0,0.0,0
19930,0.0,0.0,0
19931,0.0,0.0,0
19932,0.0,0.0,0
19933,0.0,0.0,0
19934,0.0,0.0,0
19935,0.0,0.0,0
19936,0.0,0.0,0
19937,0.0,0.0,0
19938,0.0,0.0,0
19939,0.0,0.0,0
19940,0.0,0.0,0
19941,0.2,0.2,2
19942,0.0,0.0,0
19943,0.0,0.0,0
19944,0.0,0.0,0
19945,0.0,0.0,0
19946,0.0,0.0,0
19947,0.0,0.0,0
19948,0.0,0.0,0
19949,0.0,0.0,0
19950,0.0,0.0,0
19951,0.0,0.0,0
19952,0.0,0.0,0
19953,0.0,0.0,0
19954,0.0,0.0,0
19955,0.0,0.0,0
19956,0.0,0.0,0
19957,0.0,0.0,0
19958,0.0,0.0,0
19959,0.0,0.0,0
19960,0.0,0.0,0
19961,0.0,0.0,0
19962,0.0,0.0,0
19963,0.0,0.0,0
19964,0.0,0.0,0
19965,0.0,0.0,0
19966,0.0,0.0,0
19967,0.0,0.0,0
19968,0.3,0.1,2
19969,0.0,0.0,0
19970,0.0,0.0,0
19971,0.3,0.1,2
19972,0.0,0.0,0
19973,0.3,0.1,2
19974,0.0,0.0,0
19975,0.25,0.2,2
19976,0.0,0.0,0
19977,0.0,0.0,0
19978,0.0,0.0,0
19979,0.0,0.0,0
19980,0.0,0.0,0
19981,0.0,0.0,0
19982,0.0,0.0,0
19983,0.0,0.0,0
19984,0.0,0.0,0
19985,0.0,0.0,0
19986,0.0,0.0,0
19987,0.0,0.0,0
19988,0.0,0.0,0
19989,0.0,0.0,0
19990,0.0,0.0,0
19991,0.0,0.0,0
19992,0.0,0.0,0
19993,0.0,0.0,0
19994,0.0,0.0,0
19995,0.0,0.0,0
19996,0.0,0.0,0
19997,0.0,0.0,0
19998,0.0,0.0,0
19999,0.0,0.0,0
20000,0.0,0.0,0
20001,0.0,0.0,0
20002,0.0,0.0,0
20003,0.0,0.0,0
20004,0.0,0.0,0
